comp,year,discp,seg,skname,nat,elen,eles,lvl,bl,dg,ur,ue,we,iv,ele,bv,goe,goej1,goej2,goej3,goej4,goej5,goej6,goej7,goej8,goej9,ets
gpchn,2017,1,1,Xiangning LI,CHN,3,3F+2T,-,0,0,0,0,0,0,3F+2T,6.60,0.40,0,1,1,0,2,1,0,0,1,7.00
gpchn,2017,1,1,Xiangning LI,CHN,4,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.06,0,0,1,-1,1,-1,1,-1,0,2.06
gpchn,2017,1,1,Xiangning LI,CHN,5,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.86,2,2,2,1,2,0,1,2,2,3.66
gpchn,2017,1,1,Xiangning LI,CHN,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.50,1,1,2,0,1,1,0,1,0,7.10
gpchn,2017,1,1,Xiangning LI,CHN,7,2A+1Lo+3S,-,1,0,0,0,0,0,2A+1Lo+3S,9.02,0.40,1,1,1,0,1,0,0,0,1,9.42
gpchn,2017,1,1,Dabin CHOI,KOR,1,3Lz+2T,-,0,0,0,0,0,0,3Lz+2T,7.30,0.30,1,1,0,0,1,0,0,1,0,7.60
gpchn,2017,1,1,Dabin CHOI,KOR,2,3F,-,0,0,0,0,0,0,3F,5.30,0.70,2,1,1,1,1,1,1,1,1,6.00
gpchn,2017,1,1,Dabin CHOI,KOR,3,2A+3T,-,0,0,1,0,0,0,2A+3T<,6.30,-0.50,-1,-1,-1,0,-1,-2,-1,-1,-1,5.80
gpchn,2017,1,1,Dabin CHOI,KOR,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.43,1,1,0,0,1,1,1,1,1,3.03
gpchn,2017,1,1,Dabin CHOI,KOR,5,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.14,1,0,0,0,0,0,1,0,1,3.34
gpchn,2017,1,1,Dabin CHOI,KOR,6,3Lz+2T+2Lo,-,1,0,0,0,0,0,3Lz+2T+2Lo,10.01,0.00,1,0,0,0,0,0,0,0,0,10.01
gpchn,2017,1,1,Dabin CHOI,KOR,7,3Lo,-,1,0,0,0,0,0,3Lo,5.61,0.60,1,1,0,1,1,0,1,1,1,6.21
gpchn,2017,1,1,Amber GLENN,USA,1,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.60,1,1,0,1,1,1,1,1,0,10.20
gpchn,2017,1,1,Amber GLENN,USA,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.90
gpchn,2017,1,1,Amber GLENN,USA,3,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.43,1,1,0,0,1,1,1,1,1,3.43
gpchn,2017,1,1,Amber GLENN,USA,4,2A,-,0,0,0,0,0,0,2A,3.30,0.29,1,0,0,1,1,0,0,1,1,3.59
gpchn,2017,1,1,Amber GLENN,USA,5,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-1.60,-2,-2,-2,-3,-2,-2,-3,-2,-3,3.50
gpchn,2017,1,1,Amber GLENN,USA,6,2A,-,0,0,0,0,0,0,2A,3.30,-1.00,-1,-2,-2,-2,-2,-2,-2,-2,-2,2.30
gpchn,2017,1,1,Amber GLENN,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,1,1,0,1,1,0,1,2,1,3.93
gpchn,2017,1,1,Ziquan ZHAO,CHN,1,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.90
gpchn,2017,1,1,Ziquan ZHAO,CHN,2,2A+2T,-,0,0,0,0,0,0,2A+2T,4.60,0.00,0,0,0,0,0,0,0,-1,0,4.60
gpchn,2017,1,1,Ziquan ZHAO,CHN,3,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-1.50,-2,-2,-2,-3,-2,-3,-2,-2,-2,3.60
gpchn,2017,1,1,Ziquan ZHAO,CHN,4,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,0.50,1,1,1,1,0,1,1,1,1,4.00
gpchn,2017,1,1,Ziquan ZHAO,CHN,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,-0.14,0,-1,0,-1,0,-1,0,0,0,1.86
gpchn,2017,1,1,Ziquan ZHAO,CHN,6,3T+2T,-,1,0,0,0,0,0,3T+2T,6.16,0.10,0,1,0,0,1,0,-1,0,0,6.26
gpchn,2017,1,1,Ziquan ZHAO,CHN,7,3Lo+1T,-,1,0,0,0,0,0,3Lo+1T,6.05,0.00,0,0,0,0,0,0,0,0,0,6.05
gpfra,2017,0,1,Shoma UNO,JPN,1,4Lo,-,0,0,0,0,0,0,4Lo,12.00,1.86,2,2,1,2,2,0,2,2,2,13.86
gpfra,2017,0,1,Shoma UNO,JPN,2,3A,-,0,0,0,0,0,0,3A,8.50,2.57,3,3,2,3,2,1,3,2,3,11.07
gpfra,2017,0,1,Shoma UNO,JPN,3,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-0.70,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.30
gpfra,2017,0,1,Shoma UNO,JPN,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.00,1,2,2,2,2,2,2,2,2,4.20
gpfra,2017,0,1,Shoma UNO,JPN,5,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,1.00,2,2,2,2,2,2,2,2,2,4.50
gpfra,2017,0,1,Shoma UNO,JPN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,2,2,2,2,2,2,2,2,2,4.30
gpfra,2017,0,1,Shoma UNO,JPN,7,4F,-,1,0,1,0,0,0,4F<,9.46,-3.77,-2,-3,-2,-3,-3,-3,-3,-3,-3,5.69
gpfra,2017,0,1,Javier FERNANDEZ,ESP,1,4T,-,0,0,0,0,0,0,4T,10.30,1.00,2,2,0,0,1,1,-1,1,2,11.30
gpfra,2017,0,1,Javier FERNANDEZ,ESP,2,4S+2T,-,0,0,0,0,0,0,4S+2T,11.80,1.86,3,2,1,2,2,1,2,2,2,13.66
gpfra,2017,0,1,Javier FERNANDEZ,ESP,3,3A,-,0,0,0,0,0,0,3A,8.50,-1.43,-1,-1,-1,-1,-2,-2,-1,-2,-2,7.07
gpfra,2017,0,1,Javier FERNANDEZ,ESP,4,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.50,2,1,2,2,2,3,3,2,2,3.50
gpfra,2017,0,1,Javier FERNANDEZ,ESP,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.07,3,2,2,1,2,2,3,2,2,4.07
gpfra,2017,0,1,Javier FERNANDEZ,ESP,6,4S,-,1,0,0,0,0,0,4S,11.55,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,7.55
gpfra,2017,0,1,Javier FERNANDEZ,ESP,7,3Lo,-,1,0,0,0,0,0,3Lo,5.61,-0.70,-1,-1,-1,0,-1,-1,-1,-1,-1,4.91
gpfra,2017,0,1,Misha GE,UZB,1,3A+1Lo+3S,-,0,0,0,0,0,0,3A+1Lo+3S,13.40,1.57,1,2,1,2,2,1,1,2,2,14.97
gpfra,2017,0,1,Misha GE,UZB,2,3A,-,0,0,0,0,0,0,3A,8.50,0.71,0,1,1,0,1,0,1,1,1,9.21
gpfra,2017,0,1,Misha GE,UZB,3,3F,-,0,0,0,1,0,0,3F,5.30,0.10,0,0,0,1,1,0,0,0,0,5.40
gpfra,2017,0,1,Misha GE,UZB,4,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,0.71,1,1,2,2,1,1,2,2,1,3.51
gpfra,2017,0,1,Misha GE,UZB,5,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.40,2,2,2,2,1,2,2,2,2,5.30
gpfra,2017,0,1,Misha GE,UZB,6,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.64,2,1,1,1,1,1,2,2,1,3.24
gpfra,2017,0,1,Misha GE,UZB,7,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.80,1,1,1,2,1,1,1,1,2,12.13
gpfra,2017,0,1,Alexander SAMARIN,RUS,1,4Lz,-,0,0,0,0,0,0,4Lz,13.60,-0.86,-1,-1,-1,0,-1,-1,0,0,-1,12.74
gpfra,2017,0,1,Alexander SAMARIN,RUS,2,4T,-,0,0,0,0,0,0,4T,10.30,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.30
gpfra,2017,0,1,Alexander SAMARIN,RUS,3,3A,-,0,0,0,0,0,0,3A,8.50,2.00,2,2,2,2,2,2,1,2,2,10.50
gpfra,2017,0,1,Alexander SAMARIN,RUS,4,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.64,1,1,1,2,1,1,2,2,1,3.44
gpfra,2017,0,1,Alexander SAMARIN,RUS,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,2,1,1,1,1,2,2,2,1,4.01
gpfra,2017,0,1,Alexander SAMARIN,RUS,6,3A+2T,-,1,0,0,0,0,0,3A+2T,10.78,1.00,1,1,1,1,0,1,1,1,2,11.78
gpfra,2017,0,1,Alexander SAMARIN,RUS,7,3Lz+2T,-,1,0,0,0,0,0,3Lz+2T,8.03,0.50,1,1,1,1,0,1,0,0,1,8.53
gpfra,2017,0,1,Alexei BYCHENKO,ISR,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.86,3,2,2,2,2,1,2,1,2,16.46
gpfra,2017,0,1,Alexei BYCHENKO,ISR,2,4T,-,0,0,0,0,0,0,4T,10.30,1.71,2,2,2,2,1,1,2,2,1,12.01
gpfra,2017,0,1,Alexei BYCHENKO,ISR,3,2Lo,-,0,0,0,0,0,0,2Lo,1.80,0.00,0,0,0,1,0,0,0,0,0,1.80
gpfra,2017,0,1,Alexei BYCHENKO,ISR,4,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.50,1,1,1,1,0,1,1,1,1,3.50
gpfra,2017,0,1,Alexei BYCHENKO,ISR,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,1,2,2,1,1,2,1,2,1,4.01
gpfra,2017,0,1,Alexei BYCHENKO,ISR,6,3A,-,1,0,0,0,0,0,3A,9.35,1.29,2,1,1,1,1,0,2,1,2,10.64
gpfra,2017,0,1,Alexei BYCHENKO,ISR,7,3A+1T,-,1,0,0,0,0,0,3A+1T,9.79,-0.57,0,-1,-1,0,-1,0,-1,-1,0,9.22
gpfra,2017,0,1,Max AARON,USA,1,4T+2T,-,0,0,0,0,0,0,4T+2T,11.60,0.86,1,1,1,1,2,0,0,1,1,12.46
gpfra,2017,0,1,Max AARON,USA,2,2S,-,0,0,0,0,0,0,2S,1.30,0.00,0,0,0,0,0,0,0,1,0,1.30
gpfra,2017,0,1,Max AARON,USA,3,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.30,0,1,1,2,1,0,0,0,0,5.40
gpfra,2017,0,1,Max AARON,USA,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,0,1,1,1,1,2,1,3.80
gpfra,2017,0,1,Max AARON,USA,5,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,0.64,2,1,1,2,1,2,1,1,1,4.14
gpfra,2017,0,1,Max AARON,USA,6,4T,-,1,0,1,0,0,0,4T<,8.80,-2.86,-3,-2,-2,-1,-2,-3,-2,-2,-3,5.94
gpfra,2017,0,1,Max AARON,USA,7,3A+2T,-,1,0,0,0,0,0,3A+2T,10.78,1.14,1,2,1,1,2,0,1,1,1,11.92
gpfra,2017,0,1,Vincent ZHOU,USA,1,4Lz+3T,-,0,0,0,0,0,0,4Lz+3T,17.90,1.57,2,2,1,2,2,1,1,1,2,19.47
gpfra,2017,0,1,Vincent ZHOU,USA,2,4F,-,0,0,0,0,0,0,4F,12.30,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,8.30
gpfra,2017,0,1,Vincent ZHOU,USA,3,4S+2T,-,0,0,0,0,0,0,4S+2T,11.80,0.14,0,1,0,0,1,0,0,0,0,11.94
gpfra,2017,0,1,Vincent ZHOU,USA,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.43,1,1,1,1,1,0,1,0,1,3.43
gpfra,2017,0,1,Vincent ZHOU,USA,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.80,2,2,0,1,1,2,0,0,2,2.80
gpfra,2017,0,1,Vincent ZHOU,USA,6,1Lz,-,1,0,0,0,0,0,1Lz,0.66,-0.11,-2,-1,-1,-1,-1,-2,0,-1,-1,0.55
gpfra,2017,0,1,Vincent ZHOU,USA,7,2T,-,1,0,0,0,0,0,2T,1.43,0.00,-1,0,0,0,0,0,0,0,0,1.43
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,1,3A,-,0,0,0,0,0,0,3A,8.50,-0.14,0,-1,0,0,-1,1,0,0,0,8.36
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,2,4S,-,0,0,0,0,0,0,4S,10.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-2,-3,6.50
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,3,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.00,1,1,1,0,1,1,1,1,1,15.60
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.36,0,1,1,1,-1,1,2,1,0,3.56
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,2,1,2,2,1,2,1,2,1,4.09
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,6,2T,-,1,0,0,0,0,0,2T,1.43,-0.03,0,0,0,-1,-1,0,0,0,0,1.40
gpfra,2017,0,1,Moris KVITELASHVILI,GEO,7,3F+2T,-,1,0,0,0,0,0,3F+2T,7.26,0.60,1,1,1,0,1,1,1,0,1,7.86
gpfra,2017,0,1,Kevin AYMOZ,FRA,1,3A+3T,-,0,0,1,0,0,0,3A+3T<,11.50,-1.71,-1,-2,-1,-1,-2,-2,-2,-2,-2,9.79
gpfra,2017,0,1,Kevin AYMOZ,FRA,2,3A,-,0,0,0,0,0,0,3A,8.50,-1.86,-2,-1,-2,-2,-2,-3,-2,-1,-2,6.64
gpfra,2017,0,1,Kevin AYMOZ,FRA,3,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-0.70,-1,-1,-1,-1,-2,-1,-1,0,-1,5.30
gpfra,2017,0,1,Kevin AYMOZ,FRA,4,3Lz+2T,-,0,0,0,0,0,0,3Lz+2T,7.30,0.00,0,0,0,0,0,0,0,0,0,7.30
gpfra,2017,0,1,Kevin AYMOZ,FRA,5,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.71,2,2,1,1,1,1,2,2,1,3.91
gpfra,2017,0,1,Kevin AYMOZ,FRA,6,2A,-,0,0,0,0,0,0,2A,3.30,0.79,2,2,1,2,2,1,2,1,1,4.09
gpfra,2017,0,1,Kevin AYMOZ,FRA,7,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.30,3,2,1,2,2,1,2,2,2,5.20
gpfra,2017,0,1,Denis TEN,KAZ,1,4S,-,0,0,0,0,0,0,4S,10.50,-1.20,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.30
gpfra,2017,0,1,Denis TEN,KAZ,2,4T,-,0,0,0,0,0,0,4T,10.30,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.30
gpfra,2017,0,1,Denis TEN,KAZ,3,3A,-,0,0,0,0,0,0,3A,8.50,-1.43,-2,-1,-2,-1,-1,-2,-1,-1,-2,7.07
gpfra,2017,0,1,Denis TEN,KAZ,4,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,1.00,2,2,2,1,2,2,2,2,2,4.20
gpfra,2017,0,1,Denis TEN,KAZ,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.00,0,1,1,2,1,2,2,1,2,3.00
gpfra,2017,0,1,Denis TEN,KAZ,6,3A+REP,-,1,0,0,0,0,0,3A+REP,6.55,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.55
gpfra,2017,0,1,Denis TEN,KAZ,7,2F,-,1,0,0,0,0,0,2F,2.09,-0.04,0,0,0,0,-1,-1,0,0,0,2.05
gpfra,2017,0,1,Romain PONSART,FRA,1,4T+2T,-,0,0,0,0,0,0,4T+2T,11.60,0.86,1,1,1,1,2,0,1,1,0,12.46
gpfra,2017,0,1,Romain PONSART,FRA,2,3A,-,0,0,0,0,0,0,3A,8.50,-2.00,-2,-1,-2,-2,-2,-2,-2,-2,-2,6.50
gpfra,2017,0,1,Romain PONSART,FRA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.64,1,2,1,2,1,1,2,1,1,3.84
gpfra,2017,0,1,Romain PONSART,FRA,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.50,2,1,1,1,1,1,1,0,1,3.10
gpfra,2017,0,1,Romain PONSART,FRA,5,2T,-,1,0,0,0,0,0,2T,1.43,0.09,0,1,0,1,0,0,1,1,0,1.52
gpfra,2017,0,1,Romain PONSART,FRA,6,1A,-,1,0,0,0,0,0,1A,1.21,-0.03,0,0,0,0,-1,-1,0,0,0,1.18
gpfra,2017,0,1,Romain PONSART,FRA,7,3Lo,-,1,0,0,0,0,0,3Lo,5.61,0.20,1,1,1,0,0,0,0,0,0,5.81
fc,2018,0,1,Boyang JIN,CHN,1,4Lz,-,0,0,0,0,0,0,4Lz,13.60,2.71,3,2,2,1,3,3,3,3,3,16.31
fc,2018,0,1,Boyang JIN,CHN,2,4S,-,0,0,0,0,0,0,4S,10.50,1.29,2,1,1,1,1,1,2,1,2,11.79
fc,2018,0,1,Boyang JIN,CHN,3,3A+1Lo+3S,-,0,0,0,0,0,0,3A+1Lo+3S,13.40,1.43,3,1,1,1,1,1,2,2,2,14.83
fc,2018,0,1,Boyang JIN,CHN,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.71,2,2,1,1,1,1,2,1,2,3.91
fc,2018,0,1,Boyang JIN,CHN,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,1.60,3,2,3,1,2,3,2,2,2,3.60
fc,2018,0,1,Boyang JIN,CHN,6,4T+2T,-,1,0,0,0,0,0,4T+2T,12.76,1.43,2,1,1,1,1,1,2,2,2,14.19
fc,2018,0,1,Boyang JIN,CHN,7,4T,-,1,0,0,0,0,0,4T,11.33,1.86,2,1,2,1,2,2,2,2,2,13.19
fc,2018,0,1,Shoma UNO,JPN,1,4Lo,-,0,0,1,0,0,0,4Lo<,8.40,-0.71,1,-1,0,-1,-1,-1,1,-1,-1,7.69
fc,2018,0,1,Shoma UNO,JPN,2,4F,-,0,0,1,0,0,0,4F<,8.60,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.60
fc,2018,0,1,Shoma UNO,JPN,3,3Lo,-,0,0,0,0,0,0,3Lo,5.10,1.10,3,1,1,1,1,2,3,2,1,6.20
fc,2018,0,1,Shoma UNO,JPN,4,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.79,2,2,2,1,1,1,2,2,1,3.99
fc,2018,0,1,Shoma UNO,JPN,5,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,0.93,2,2,2,1,1,2,2,2,2,4.43
fc,2018,0,1,Shoma UNO,JPN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,2,2,1,2,3,1,3,2,2,4.30
fc,2018,0,1,Shoma UNO,JPN,7,3A,-,1,0,0,0,0,0,3A,9.35,2.29,3,2,2,2,3,2,3,2,1,11.64
fc,2018,0,1,Jason BROWN,USA,1,3A+3T,-,0,0,0,0,0,0,3A+3T,12.80,1.86,2,2,2,1,1,2,2,2,2,14.66
fc,2018,0,1,Jason BROWN,USA,2,3A,-,0,0,0,0,0,0,3A,8.50,-1.43,-1,-3,1,-1,-2,-1,-2,-1,-2,7.07
fc,2018,0,1,Jason BROWN,USA,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,1.43,3,3,2,3,3,3,2,3,3,4.63
fc,2018,0,1,Jason BROWN,USA,4,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.90,3,2,3,2,3,3,3,3,2,5.80
fc,2018,0,1,Jason BROWN,USA,5,2A,-,1,0,0,0,0,0,2A,3.63,0.79,1,2,2,1,2,2,1,2,1,4.42
fc,2018,0,1,Jason BROWN,USA,6,FCCoSp,4,0,0,0,0,0,0,FCCoSp4,3.50,1.14,2,2,2,2,2,3,2,3,3,4.64
fc,2018,0,1,Jason BROWN,USA,7,3Lz,-,1,0,0,1,0,0,3Lz,6.60,0.10,0,-1,0,0,1,2,0,1,-1,6.70
fc,2018,0,1,Max AARON,USA,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,0.43,0,0,1,0,0,1,0,1,1,15.03
fc,2018,0,1,Max AARON,USA,2,4S,-,0,0,0,0,0,0,4S,10.50,-1.54,-1,0,0,-2,-2,-2,-2,-1,-1,8.96
fc,2018,0,1,Max AARON,USA,3,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.50,1,0,1,0,0,1,1,2,1,5.60
fc,2018,0,1,Max AARON,USA,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.43,1,1,1,1,0,0,1,1,1,3.73
fc,2018,0,1,Max AARON,USA,5,FCCoSp,3,0,0,0,0,0,0,FCCoSp3,3.00,0.21,1,0,2,0,-1,0,1,0,1,3.21
fc,2018,0,1,Max AARON,USA,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.90,1,1,2,1,1,2,1,2,1,7.50
fc,2018,0,1,Max AARON,USA,7,3A+2T,-,1,0,0,0,0,0,3A+2T,10.78,1.14,1,1,1,1,1,1,2,2,1,11.92
fc,2018,0,1,Keiji TANAKA,JPN,1,3S,-,0,0,0,0,0,0,3S,4.40,0.90,2,0,1,1,1,2,1,2,1,5.30
fc,2018,0,1,Keiji TANAKA,JPN,2,4S,-,0,0,0,0,0,0,4S,10.50,-1.20,0,-1,-1,-1,-1,-1,-1,-1,-1,9.30
fc,2018,0,1,Keiji TANAKA,JPN,3,2A,-,0,0,0,0,0,0,2A,3.30,0.29,1,0,1,0,0,2,1,1,0,3.59
fc,2018,0,1,Keiji TANAKA,JPN,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.36,1,1,1,1,0,0,1,0,1,3.36
fc,2018,0,1,Keiji TANAKA,JPN,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,2,2,1,1,3,1,2,1,1,4.01
fc,2018,0,1,Keiji TANAKA,JPN,6,4T,-,1,0,0,0,0,0,4T,11.33,0.29,0,0,0,1,0,1,1,0,0,11.62
fc,2018,0,1,Keiji TANAKA,JPN,7,3A+2T+2Lo,-,1,0,0,0,0,0,3A+2T+2Lo,12.76,1.14,1,1,1,1,1,1,2,2,1,13.90
fc,2018,0,1,Kevin REYNOLDS,CAN,1,4S,-,0,0,1,0,0,0,4S<,8.10,-0.86,-1,-1,-1,-1,0,0,0,-1,-1,7.24
fc,2018,0,1,Kevin REYNOLDS,CAN,2,4T,-,0,0,0,0,0,0,4T,10.30,0.00,0,0,0,0,0,0,0,-1,0,10.30
fc,2018,0,1,Kevin REYNOLDS,CAN,3,4S+3T+3Lo,-,0,0,1,0,0,0,4S<+3T+3Lo,17.50,-1.20,-1,-1,-1,-1,-1,-1,-1,-2,-1,16.30
fc,2018,0,1,Kevin REYNOLDS,CAN,4,CCSp,2,0,0,0,0,0,0,CCSp2,2.30,0.21,0,1,1,0,1,0,0,1,0,2.51
fc,2018,0,1,Kevin REYNOLDS,CAN,5,ChSq,1,0,0,0,0,0,0,ChSq1,2.00,0.90,1,2,2,0,2,1,1,1,1,2.90
fc,2018,0,1,Kevin REYNOLDS,CAN,6,3A,-,1,0,1,0,0,0,3A<,6.49,-0.71,-1,-1,-1,-1,0,1,0,-1,-1,5.78
fc,2018,0,1,Kevin REYNOLDS,CAN,7,4T+2T,-,1,0,0,0,0,0,4T+2T,12.76,0.43,0,0,0,0,1,1,1,0,1,13.19
fc,2018,0,1,Misha GE,UZB,1,3A+1Lo+3S,-,0,0,0,0,0,0,3A+1Lo+3S,13.40,1.57,2,1,2,1,1,0,2,2,2,14.97
fc,2018,0,1,Misha GE,UZB,2,3A,-,0,0,0,0,0,0,3A,8.50,-0.86,0,0,-1,-1,-1,-1,-1,-1,-1,7.64
fc,2018,0,1,Misha GE,UZB,3,3F,-,0,0,0,0,0,0,3F,5.30,0.60,1,1,0,0,2,0,2,1,1,5.90
fc,2018,0,1,Misha GE,UZB,4,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,0.43,0,2,0,1,2,0,2,0,1,3.23
fc,2018,0,1,Misha GE,UZB,5,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.20,2,2,1,1,3,0,3,1,2,5.10
fc,2018,0,1,Misha GE,UZB,6,FSSp,2,0,0,0,0,0,0,FSSp2,2.30,0.43,2,1,1,0,2,0,1,1,0,2.73
fc,2018,0,1,Misha GE,UZB,7,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.80,2,1,2,0,0,1,2,1,1,12.13
fc,2018,0,1,Elladj BALDE,CAN,1,3A+2T,-,0,0,0,0,0,0,3A+2T,9.80,1.14,2,0,2,1,1,1,1,1,1,10.94
fc,2018,0,1,Elladj BALDE,CAN,2,3A,-,0,0,0,0,0,0,3A,8.50,1.29,2,1,2,0,2,1,0,2,1,9.79
fc,2018,0,1,Elladj BALDE,CAN,3,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.50,1,1,1,1,0,1,1,1,1,3.50
fc,2018,0,1,Elladj BALDE,CAN,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,2,2,2,2,2,2,2,3,1,4.30
fc,2018,0,1,Elladj BALDE,CAN,5,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-0.50,0,-1,1,-1,-1,0,-1,-1,-1,4.60
fc,2018,0,1,Elladj BALDE,CAN,6,2A+3T,-,1,0,0,0,0,0,2A+3T,8.36,0.70,1,1,2,1,1,1,1,1,1,9.06
fc,2018,0,1,Elladj BALDE,CAN,7,3Lz+1Lo+3S,-,1,0,0,0,0,0,3Lz+1Lo+3S,11.99,0.60,1,0,1,0,1,1,1,1,1,12.59
fc,2018,0,1,Grant HOCHSTEIN,USA,1,4T,-,0,0,0,0,0,0,4T,10.30,1.29,1,1,2,0,2,1,1,2,1,11.59
fc,2018,0,1,Grant HOCHSTEIN,USA,2,3A+2T,-,0,0,0,0,0,0,3A+2T,9.80,1.00,1,1,1,1,0,1,1,2,1,10.80
fc,2018,0,1,Grant HOCHSTEIN,USA,3,3Lz,-,0,0,0,0,1,0,3Lze,4.20,-1.00,-1,-2,-1,-2,-2,-1,-1,-1,-2,3.20
fc,2018,0,1,Grant HOCHSTEIN,USA,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,1,1,2,2,2,2,1,2,1,4.09
fc,2018,0,1,Grant HOCHSTEIN,USA,5,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,0.71,1,2,1,1,2,2,1,2,1,3.51
fc,2018,0,1,Grant HOCHSTEIN,USA,6,3A,-,1,0,1,0,0,0,3A<,6.49,-1.00,-1,-1,0,-2,-1,-1,-1,-1,-1,5.49
fc,2018,0,1,Grant HOCHSTEIN,USA,7,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,1.00,2,2,3,2,2,2,2,2,1,4.00
fc,2018,0,1,Nam NGUYEN,CAN,1,4S,-,0,0,0,0,0,0,4S,10.50,0.71,0,0,1,0,1,1,1,2,1,11.21
